婚礼策划,欧尚婚礼策划,http://www.hunliji.com/exhibit/merchants/3764?sort=default,0,2,电话：0551-626304070551-62630407微博：欧尚婚礼策划,
婚礼策划,1912电影婚礼馆,http://www.hunliji.com/exhibit/merchants/3819?sort=default,0,2,电话：40005119124000511912微博：1912电影婚礼馆,
婚礼策划,美丽人生婚礼顾问馆,http://www.hunliji.com/exhibit/merchants/3721?sort=default,0,2,电话：0551-626355200551-62635520微博：美丽人生婚礼顾问馆,
婚礼策划,麦瑞婚庆,http://www.hunliji.com/exhibit/merchants/3680?sort=default,0,2,电话：0551-633613140551-63361314微博：合肥麦瑞婚庆,
婚礼策划,素人婚礼汇馆,http://www.hunliji.com/exhibit/merchants/3754?sort=default,0,1,电话：0551-26709910551-2670991微博：安徽素人婚礼汇_爱威汀高端婚礼,
婚礼策划,小土豆婚庆,http://www.hunliji.com/exhibit/merchants/3688?sort=default,0,2,电话：0551-633633190551-63363319微博：小土豆婚庆,
婚礼策划,倾城婚庆,http://www.hunliji.com/exhibit/merchants/3820?sort=default,0,1,电话：0551-644676040551-64467604微博：合肥倾城婚庆有限公司,
婚礼策划,IDO艾度婚典婚庆公司,http://www.hunliji.com/exhibit/merchants/3580?sort=default,0,2,电话：0551-626311150551-62631115微博：合肥IDO艾度婚典婚庆公司,
婚礼策划,蜜豆时尚婚礼中心,http://www.hunliji.com/exhibit/merchants/3816?sort=default,0,1,电话：0551-64692710551-6469271微博：合肥蜜豆时尚婚礼中心,
婚礼策划,喜来也婚典,http://www.hunliji.com/exhibit/merchants/3550?sort=default,0,2,电话：0551-652109990551-65210999微博：喜来也婚典创意工场,
婚礼策划,明明仔婚庆,http://www.hunliji.com/exhibit/merchants/3722?sort=default,0,1,电话：0551-626222840551-62622284微博：明明仔婚庆,
婚礼策划,周环婚礼顾问馆,http://www.hunliji.com/exhibit/merchants/3540?sort=default,0,2,电话：0551-26638770551-2663877微博：周环婚礼顾问馆,
婚礼策划,歆薇花嫁婚礼会馆,http://www.hunliji.com/exhibit/merchants/3760?sort=default,0,1,电话：0551-628286630551-62828663微博：歆薇花嫁婚礼会馆,
婚礼策划,喜上眉梢婚庆,http://www.hunliji.com/exhibit/merchants/3683?sort=default,0,1,电话：0551-658431150551-65843115微博：合肥喜上眉梢婚庆,
婚礼策划,壹壹婚礼定制,http://www.hunliji.com/exhibit/merchants/3581?sort=default,0,1,电话：1550551049215505510492微博：壹壹婚礼定制,
婚礼策划,一人心婚礼造梦机构,http://www.hunliji.com/exhibit/merchants/3579?sort=default,0,1,电话：0551-628619100551-62861910微博：一人心婚礼造梦机构,
婚礼策划,爱尚你婚礼,http://www.hunliji.com/exhibit/merchants/3577?sort=default,0,1,电话：40003055204000305520微博：合肥爱尚你婚礼,
婚礼策划,Robber Cake,http://www.hunliji.com/exhibit/merchants/700?sort=default,1,4,电话：1367173476813671734768微博：,
婚礼策划,锦玉喜堂时尚婚礼中心,http://www.hunliji.com/exhibit/merchants/272?sort=default,1,3,电话：40000915204000091520微博：锦玉喜堂时尚婚礼中心,
婚礼策划,爱琴海婚礼会馆,http://www.hunliji.com/exhibit/merchants/3800?sort=default,1,3,电话：40060815514006081551微博：合肥爱琴海婚礼会馆,
婚礼策划,名媛婚礼,http://www.hunliji.com/exhibit/merchants/3770?sort=default,1,3,电话：1515590200515155902005微博：合肥婚庆名媛婚礼,
婚礼策划,薇特妮丝婚礼,http://www.hunliji.com/exhibit/merchants/3777?sort=default,1,3,电话：0551-626859200551-62685920微博：薇特妮丝婚礼,
婚礼策划,百年金钻婚礼会馆,http://www.hunliji.com/exhibit/merchants/3541?sort=default,0,3,电话：40085209204008520920微博：百年金钻婚礼会馆,
婚礼策划,卡玛完美婚礼,http://www.hunliji.com/exhibit/merchants/3564?sort=default,1,7,电话：1372104662813721046628微博：卡玛完美婚礼,
婚礼策划,豪门婚礼,http://www.hunliji.com/exhibit/merchants/5765?sort=default,0,0,电话：0551—64694569微博：2430435421@qq.com,
婚礼策划,绣喜文化婚典,http://www.hunliji.com/exhibit/merchants/515?sort=default,1,3,电话：18505510587微博：,
婚礼策划,艾拉婚礼私人定制,http://www.hunliji.com/exhibit/merchants/3757?sort=default,2,5,电话：0551-6389787118156822065微博：艾拉婚礼私人定制,
婚礼策划,The True Wedding,http://www.hunliji.com/exhibit/merchants/6851?sort=default,0,3,电话：15055173806微博：,
婚礼策划,合肥堇尚婚礼中心,http://www.hunliji.com/exhibit/merchants/11526?sort=default,1,6,电话：1525658179015375323850微博：合肥堇尚婚礼中心,
婚礼策划,合肥费拉婚礼定制,http://www.hunliji.com/exhibit/merchants/6202?sort=default,1,7,电话：0551-6565550715395099590微博：合肥费拉婚礼定制,
婚礼策划,花嫁新娘婚礼策划嫁衣馆,http://www.hunliji.com/exhibit/merchants/12954?sort=default,1,3,电话：15856900332微博：,
婚礼策划,百利个性婚典,http://www.hunliji.com/exhibit/merchants/9926?sort=default,4,5,电话：13637070533微博：,
婚礼策划,罗漫婚礼企划中心,http://www.hunliji.com/exhibit/merchants/721?sort=default,1,3,电话：1386591040113865910401微博：,
婚礼策划,合肥喜事多婚礼策划机构,http://www.hunliji.com/exhibit/merchants/12978?sort=default,1,3,电话：15305609075，13905608255微博：2654528794,
婚礼策划,合肥蓝慕婚礼定制中心,http://www.hunliji.com/exhibit/merchants/14706?sort=default,0,3,电话：18956012415微博：,
婚礼策划,The One婚礼工作室,http://www.hunliji.com/exhibit/merchants/5546?sort=default,0,0,电话：1775516554417755165544微博：,
婚礼策划,薇拉宫邸私人婚礼会所,http://www.hunliji.com/exhibit/merchants/7724?sort=default,0,0,电话：15695697782微博：,
摄影师,风vision,http://www.hunliji.com/exhibit/merchants/3737?sort=default,3,11,电话：1865655820218656558202微博：风vision,
摄影师,A LI IMAGE,http://www.hunliji.com/exhibit/merchants/5148?sort=default,1,13,电话：13805604039微博：,
摄影师,婚礼摄影师木头,http://www.hunliji.com/exhibit/merchants/3710?sort=default,1,12,电话：1885716583918857165839微博：婚礼摄影师木头,
摄影师,婚礼摄影师-金米,http://www.hunliji.com/exhibit/merchants/3692?sort=default,0,2,电话：13719128691371912869微博：婚礼摄影师-金米,
摄影师,小俊私人写真馆,http://www.hunliji.com/exhibit/merchants/3738?sort=default,0,2,电话：1385510224613855102246微博：小俊-1982,
摄影师,婚礼摄影师程少杰,http://www.hunliji.com/exhibit/merchants/3713?sort=default,0,1,电话：1515591988015155919880微博：婚礼摄影师程少杰,
摄影师,年华视觉摄影,http://www.hunliji.com/exhibit/merchants/3818?sort=default,0,2,电话：1829790502118297905021微博：年华视觉摄影,
摄影师,他她映像,http://www.hunliji.com/exhibit/merchants/3772?sort=default,0,2,电话：1385516111013855161110微博：他她映像-老沈,
摄影师,博士BOSSVISION,http://www.hunliji.com/exhibit/merchants/3689?sort=default,0,2,电话：1891967289018919672890微博：博士BOSSVISION,
摄影师,墨马视觉,http://www.hunliji.com/exhibit/merchants/3734?sort=default,0,2,电话：0551-634645520551-63464552微博：墨马视觉,
摄影师,水石影像,http://www.hunliji.com/exhibit/merchants/3781?sort=default,0,1,电话：1367588947013675889470微博：合肥水石影像,
摄影师,龙锦影志LOOKING,http://www.hunliji.com/exhibit/merchants/3538?sort=default,0,2,电话：1595519900315955199003微博：龙锦影志LOOKING,
摄影师,摄影师-符号,http://www.hunliji.com/exhibit/merchants/3690?sort=default,0,2,电话：暂无暂无微博：摄影师-符号,
摄影师,小海婚礼影像,http://www.hunliji.com/exhibit/merchants/3709?sort=default,0,2,电话：暂无暂无微博：小小海童鞋,
摄影师,商业摄影师雪峰,http://www.hunliji.com/exhibit/merchants/3715?sort=default,0,1,电话：1386597510613865975106微博：商业摄影师雪峰,
摄影师,阿门影像工作室,http://www.hunliji.com/exhibit/merchants/3545?sort=default,0,2,电话：1367551348613675513486微博：阿门影像工作室,
摄影师,方格摄影,http://www.hunliji.com/exhibit/merchants/3783?sort=default,0,1,电话：1515698029915156980299微博：ky照相,
摄影师,婚礼摄影师徐锴,http://www.hunliji.com/exhibit/merchants/3691?sort=default,0,2,电话：1565600066815656000668微博：婚礼摄影师徐锴,
摄影师,米格映画,http://www.hunliji.com/exhibit/merchants/3778?sort=default,0,1,电话：1865663568318656635683微博：米格映画,
摄影师,摄影师信宏-ashin,http://www.hunliji.com/exhibit/merchants/3711?sort=default,0,1,电话：1565516004115655160041微博：摄影师信宏-ashin,
摄影师,摄影师-小帅Vision,http://www.hunliji.com/exhibit/merchants/3769?sort=default,0,1,电话：1386670030913866700309微博：摄影师-小帅Vision,
摄影师,天空摄影,http://www.hunliji.com/exhibit/merchants/3544?sort=default,0,1,电话：1815603585518156035855微博：天空摄影sky35855,
摄影师,糖视觉影像工坊,http://www.hunliji.com/exhibit/merchants/3539?sort=default,0,1,电话：1386675667113866756671微博：糖视觉影像工坊-海浪,
摄影师,西舍映像SISERVISION,http://www.hunliji.com/exhibit/merchants/3693?sort=default,1,3,电话：0551-660180540551-66018054微博：西舍映像SISERVISION,
摄影师,岸加摄影工作室,http://www.hunliji.com/exhibit/merchants/13549?sort=default,1,3,电话：0551-62625180，18655186518微博：58111021@qq.com,
摄影师,光翼高端婚礼纪实摄影,http://www.hunliji.com/exhibit/merchants/6076?sort=default,0,0,电话：18655187288微博：@摄影师三耳,
婚纱摄影,苏格摄影,http://www.hunliji.com/exhibit/merchants/3730?sort=default,1,3,电话：0551-626776110551-62677611微博：合肥苏格摄影,
婚纱摄影,流苏映画摄影,http://www.hunliji.com/exhibit/merchants/3811?sort=default,1,3,电话：0551-642580910551-64258091微博：流苏映画摄影,
婚纱摄影,金色爱堡婚纱摄影,http://www.hunliji.com/exhibit/merchants/3670?sort=default,1,3,电话：0551-626489910551-62648991微博：金色爱堡婚纱摄影,
婚纱摄影,零尚婚纱摄影工作室,http://www.hunliji.com/exhibit/merchants/3664?sort=default,0,2,电话：0551-22866680551-2286668微博：零尚婚纱摄影工作室,
婚纱摄影,西子印象摄影会所,http://www.hunliji.com/exhibit/merchants/3727?sort=default,1,3,电话：0551-653759250551-65375925微博：合肥西子印象摄影会所,
婚纱摄影,形摄影,http://www.hunliji.com/exhibit/merchants/3801?sort=default,0,2,电话：0551-646644160551-64664416微博：形摄影冯祺,
婚纱摄影,麦莎摄影工作室,http://www.hunliji.com/exhibit/merchants/3812?sort=default,0,2,电话：0551-655011810551-65501181微博：麦莎摄影工作室,
婚纱摄影,米多摄影工作室,http://www.hunliji.com/exhibit/merchants/3804?sort=default,0,2,电话：0551-637123980551-63712398微博：米多摄影工作室,
婚纱摄影,宽大摄影,http://www.hunliji.com/exhibit/merchants/3731?sort=default,0,2,电话：0551-655855200551-65585520微博：合肥宽大摄影,
婚纱摄影,台北时尚婚纱摄影公司,http://www.hunliji.com/exhibit/merchants/3815?sort=default,0,2,电话：40006565204000656520微博：合肥台北时尚婚纱摄影公司,
婚纱摄影,维玛造型摄影工作室,http://www.hunliji.com/exhibit/merchants/3733?sort=default,0,2,电话：0551-655677560551-65567756微博：合肥维玛造型摄影工作室,
婚纱摄影,第六摄影工作室,http://www.hunliji.com/exhibit/merchants/3808?sort=default,0,2,电话：40016612664001661266微博：合肥第六摄影工作室,
婚纱摄影,VI-vision视觉摄影,http://www.hunliji.com/exhibit/merchants/3809?sort=default,0,2,电话：0551-656033150551-65603315微博：合肥VI-vision视觉摄影,
婚纱摄影,时光印象摄影,http://www.hunliji.com/exhibit/merchants/3810?sort=default,0,2,电话：1835654218818356542188微博：合肥时光印象摄影,
婚纱摄影,澜本视觉,http://www.hunliji.com/exhibit/merchants/3805?sort=default,0,2,电话：0551-646823570551-64682357微博：澜本视觉,
婚纱摄影,艾琳摄影,http://www.hunliji.com/exhibit/merchants/3803?sort=default,0,2,电话：0551-628858070551-62885807微博：合肥艾琳摄影,
婚纱摄影,嫉妒大师婚纱摄影,http://www.hunliji.com/exhibit/merchants/3665?sort=default,0,2,电话：40016629664001662966微博：嫉妒大师婚纱摄影,
婚纱摄影,品尚视觉,http://www.hunliji.com/exhibit/merchants/3736?sort=default,0,2,电话：0551-651111850551-65111185微博：品尚视觉,
婚纱摄影,燕子摄影,http://www.hunliji.com/exhibit/merchants/3729?sort=default,0,2,电话：40005205504000520550微博：燕子摄影,
婚纱摄影,5152概念生活摄影会馆,http://www.hunliji.com/exhibit/merchants/3726?sort=default,0,2,电话：0551-626751190551-62675119微博：5152概念生活摄影会馆,
婚纱摄影,卡罗国际摄影公馆,http://www.hunliji.com/exhibit/merchants/3667?sort=default,0,2,电话：400920520400920520微博：合肥婚纱摄影卡罗视觉,
婚纱摄影,岸加摄影,http://www.hunliji.com/exhibit/merchants/3735?sort=default,0,2,电话：0551-626256250551-62625625微博：岸加摄影,
婚纱摄影,上花轿婚纱摄影,http://www.hunliji.com/exhibit/merchants/3672?sort=default,0,2,电话：0551-626780170551-62678017微博：合肥上花轿婚纱摄影基地,
婚纱摄影,伊人梦婚纱摄影,http://www.hunliji.com/exhibit/merchants/3668?sort=default,0,2,电话：0551-646929200551-64692920微博：合肥伊人梦婚纱摄影,
婚纱摄影,天然婚纱摄影,http://www.hunliji.com/exhibit/merchants/3553?sort=default,0,3,电话：40088775224008877522微博：天然婚纱摄影集团,
婚纱摄影,巴黎婚纱摄影,http://www.hunliji.com/exhibit/merchants/3671?sort=default,0,2,电话：1362551913713625519137微博：合肥巴黎婚纱摄影有限公司,
婚纱摄影,启止摄影,http://www.hunliji.com/exhibit/merchants/3728?sort=default,0,2,电话：0551-628283680551-62828368微博：启止摄影,
婚纱摄影,爱吧摄影,http://www.hunliji.com/exhibit/merchants/3724?sort=default,0,2,电话：0551-651645200551-65164520微博：合肥爱吧,
婚纱摄影,盖亚映画,http://www.hunliji.com/exhibit/merchants/3673?sort=default,0,2,电话：0551-659903000551-65990300微博：盖亚映画,
婚纱摄影,和美婚纱摄影工作室,http://www.hunliji.com/exhibit/merchants/3669?sort=default,0,2,电话：0551-634814660551-63481466微博：和美婚纱摄影工作室,
婚纱摄影,熙木摄影工作室,http://www.hunliji.com/exhibit/merchants/3813?sort=default,0,1,电话：1335569539613355695396微博：合肥熙木摄影工作室,
婚纱摄影,1988专属摄影,http://www.hunliji.com/exhibit/merchants/3807?sort=default,0,1,电话：0551-651300380551-65130038微博：1988专属摄影,
婚纱摄影,迈莫视觉婚纱摄影,http://www.hunliji.com/exhibit/merchants/3551?sort=default,0,2,电话：0551-62878320551-6287832微博：迈莫视觉婚纱摄影,
婚纱摄影,阿羽视觉婚纱摄影,http://www.hunliji.com/exhibit/merchants/3552?sort=default,0,2,电话：0551-655557880551-65555788微博：阿羽视觉婚纱摄影,
婚纱摄影,菲欧视觉,http://www.hunliji.com/exhibit/merchants/3814?sort=default,1,3,电话：0551-651576700551-65157670微博：合肥菲欧视觉,
婚纱摄影,瑞斯比利,http://www.hunliji.com/exhibit/merchants/3802?sort=default,1,3,电话：40001225204000122520微博：合肥瑞斯比利,
婚纱摄影,爱拍视觉精致摄影,http://www.hunliji.com/exhibit/merchants/3717?sort=default,1,3,电话：0551-651107000551-65110700微博：爱拍视觉精致摄影,
婚纱摄影,纯颖婚纱摄影,http://www.hunliji.com/exhibit/merchants/3663?sort=default,1,3,电话：0551-626188720551-62618872微博：合肥纯颖婚纱摄影有限公司,
婚纱摄影,合肥艾琳摄影,http://www.hunliji.com/exhibit/merchants/5986?sort=default,2,10,电话：6288580718956034675微博：1736051435@qq.com,
婚纱摄影,印季视觉摄影,http://www.hunliji.com/exhibit/merchants/14622?sort=default,0,2,电话：055162631256微博：,
婚纱摄影,韩国薇拉摄影,http://www.hunliji.com/exhibit/merchants/13846?sort=default,0,0,电话：15195379211微博：,
化妆师,合肥糖果婚纱嫁衣馆,http://www.hunliji.com/exhibit/merchants/5239?sort=default,4,22,电话：1805517893618055178936微博：http://t.qq.com/tangguohunsha,
化妆师,ME造型,http://www.hunliji.com/exhibit/merchants/3627?sort=default,2,10,电话：1865694039318656940393微博：ME新娘造型,
化妆师,JS彩妆嫁衣馆,http://www.hunliji.com/exhibit/merchants/6315?sort=default,4,9,电话：13655695269微博：,
化妆师,熙公主美妆嫁衣馆,http://www.hunliji.com/exhibit/merchants/3719?sort=default,0,1,电话：1396512497513965124975微博：熙公主美妆嫁衣馆,
化妆师,水欣彩妆工作室,http://www.hunliji.com/exhibit/merchants/3601?sort=default,0,1,电话：1335901134013359011340微博：水欣彩妆,
化妆师,王妃造型,http://www.hunliji.com/exhibit/merchants/3617?sort=default,0,1,电话：0551-656939340551-65693934微博：王妃造型-叶丹,
化妆师,夏沫彩妆jing,http://www.hunliji.com/exhibit/merchants/3600?sort=default,0,1,电话：1515635799815156357998微博：夏沫彩妆jing,
化妆师,硕里彩妆,http://www.hunliji.com/exhibit/merchants/3720?sort=default,0,1,电话：0551-652105200551-65210520微博：,
化妆师,幻妆造型,http://www.hunliji.com/exhibit/merchants/3602?sort=default,0,1,电话：1865650839518656508395微博：幻妆造型,
化妆师,东尼彩妆馆,http://www.hunliji.com/exhibit/merchants/3630?sort=default,0,1,电话：1895607747718956077477微博：东尼彩妆馆,
化妆师,果果新娘造型,http://www.hunliji.com/exhibit/merchants/3625?sort=default,0,1,电话：1322551445513225514455微博：合肥新娘跟妆-果果新娘造型,
化妆师,涵美彩妆造型,http://www.hunliji.com/exhibit/merchants/3723?sort=default,0,1,电话：0551-651568690551-65156869微博：涵美彩妆造型,
化妆师,柠檬彩妆,http://www.hunliji.com/exhibit/merchants/3605?sort=default,0,1,电话：0551-628209840551-62820984微博：柠檬-彩妆,
化妆师,小杰彩妆-小杰,http://www.hunliji.com/exhibit/merchants/3712?sort=default,0,1,电话：0551-646916090551-64691609微博：小杰彩妆-小杰,
化妆师,徐萍彩妆造型,http://www.hunliji.com/exhibit/merchants/3549?sort=default,0,2,电话：0551-652205290551-65220529微博：徐萍彩妆造型,
化妆师,苏苏彩妆,http://www.hunliji.com/exhibit/merchants/3620?sort=default,0,1,电话：1360569957613605699576微博：苏苏彩妆王慧,
化妆师,V彩妆新娘跟妆,http://www.hunliji.com/exhibit/merchants/3629?sort=default,0,1,电话：1386599647913865996479微博：新娘跟妆师_美丽,
化妆师,华美彩妆,http://www.hunliji.com/exhibit/merchants/3604?sort=default,0,1,电话：0551-42011460551-4201146微博：HuaMei美妝团队--合肥新娘,
化妆师,君造型工作室,http://www.hunliji.com/exhibit/merchants/3628?sort=default,0,1,电话：0551-628166890551-62816689微博：刘胜君1127,
化妆师,Joymarry致美造型,http://www.hunliji.com/exhibit/merchants/3624?sort=default,0,1,电话：0551-655802140551-65580214微博：Joymarry致美造型,
化妆师,尚雅美妆,http://www.hunliji.com/exhibit/merchants/3603?sort=default,0,1,电话：0551-656138150551-65613815微博：,
化妆师,无暇彩妆工作室,http://www.hunliji.com/exhibit/merchants/3615?sort=default,0,1,电话：1395609818313956098183微博：无暇彩妆工作室,
化妆师,合肥紫澜花嫁,http://www.hunliji.com/exhibit/merchants/845?sort=default,0,1,电话：0551-652265330551-65226533微博：紫澜花嫁,
化妆师,敏敏彩妆,http://www.hunliji.com/exhibit/merchants/3543?sort=default,0,1,电话：0551-626264850551-62626485微博：敏敏彩妆一张敏,
化妆师,81公主彩妆,http://www.hunliji.com/exhibit/merchants/3606?sort=default,2,3,电话：0551-626251800551-62625180微博：81公主彩妆新娘跟妆化妆培训,
化妆师,慕色婚纱彩妆,http://www.hunliji.com/exhibit/merchants/3718?sort=default,1,3,电话：1590560466515905604665微博：慕色婚纱彩妆,
化妆师,茜茜公主时尚新娘造型,http://www.hunliji.com/exhibit/merchants/3607?sort=default,1,14,电话：1875608328918756083289微博：SISI时尚新娘造型化妆师珠珠,
化妆师,合肥维尼婚纱馆,http://www.hunliji.com/exhibit/merchants/13768?sort=default,8,9,电话：15755137155微博：合肥维尼婚纱馆,
化妆师,芭瑞Bridal婚纱礼服馆,http://www.hunliji.com/exhibit/merchants/11530?sort=default,1,3,电话：0551-62613363微博：@芭瑞婚纱,
化妆师,合肥绝饰原创商贸有限公司,http://www.hunliji.com/exhibit/merchants/11024?sort=default,0,0,电话：13339292688微博：,
化妆师,化妆师-Darling,http://www.hunliji.com/exhibit/merchants/3626?sort=default,0,2,电话：1372104182913721041829微博：化妆师-Darling,
摄像师,八零影视工作室,http://www.hunliji.com/exhibit/merchants/8564?sort=default,0,7,电话：0551-64694600微博：@八零影视工作室,
摄像师,安徽易禾文化传媒有限公司,http://www.hunliji.com/exhibit/merchants/4208?sort=default,0,4,电话：1363706974413637069744微博：,
摄像师,蓝雨伞高端婚礼电影,http://www.hunliji.com/exhibit/merchants/3569?sort=default,0,1,电话：1386666638113866666381微博：大春_Dachun,
摄像师,朱诺影像,http://www.hunliji.com/exhibit/merchants/3568?sort=default,0,2,电话：0551-646900250551-64690025微博：朱诺影像,
摄像师,原石影像,http://www.hunliji.com/exhibit/merchants/3817?sort=default,0,2,电话：1369654602813696546028微博：原石影像,
摄像师,元尚影视文化传媒,http://www.hunliji.com/exhibit/merchants/3708?sort=default,0,2,电话：0551-625940860551-62594086微博：元尚影视文化传媒,
摄像师,新亮点影视文化传媒,http://www.hunliji.com/exhibit/merchants/3560?sort=default,0,2,电话：0551-3660190551-366019微博：新亮点影视文化传媒,
